expense_id,user_id,category_id,month,year,amount
3976,12,2,Sep,2023,889.76
3977,4,6,Oct,2024,412.63
3978,4,5,Jul,2024,320.57
3979,17,3,Sep,2023,536.83
3980,7,1,Jun,2024,690.88
3981,2,3,Feb,2024,179.55
3982,7,3,Jun,2024,770.74
3983,6,5,Apr,2024,734.08
3984,20,3,Nov,2024,714.16
3985,2,3,Dec,2023,425.49
3986,15,5,Apr,2023,383.91
3987,4,2,Nov,2023,514.57
3988,1,4,May,2023,308.6
3989,8,3,Sep,2023,816.52
3990,6,4,Jul,2023,55.25
3991,4,4,Jun,2023,169.46
3992,7,1,Sep,2024,465.35
3993,4,3,Apr,2024,599.7
3994,10,2,Feb,2024,91.25
3995,4,5,Feb,2024,307.0
3996,6,5,Sep,2024,603.55
3997,20,4,Oct,2024,810.96
3998,5,5,Jan,2023,471.3
3999,17,4,Oct,2023,896.57
4000,11,1,May,2024,68.62
4001,3,3,Jul,2023,662.86
4002,6,6,Dec,2024,989.44
4003,3,5,May,2024,842.82
4004,10,1,May,2023,827.15
4005,10,1,Sep,2023,692.71
4006,4,1,Aug,2024,549.94
4007,16,1,Jun,2024,14.34
4008,7,4,Aug,2023,78.44
4009,3,1,Apr,2024,259.7
4010,13,1,Mar,2023,950.73
4011,11,1,Dec,2024,879.16
4012,5,4,Aug,2023,58.84
4013,2,2,Nov,2024,811.56
4014,1,3,May,2024,302.54
4015,20,6,Nov,2024,459.79
4016,16,4,Aug,2023,686.05
4017,11,6,Jan,2023,418.29
4018,15,6,Mar,2023,970.38
4019,6,6,Jan,2023,799.76
4020,19,6,Aug,2024,197.62
4021,15,6,May,2023,291.17
4022,4,5,Dec,2023,189.12
4023,15,1,Nov,2024,512.88
4024,9,2,Mar,2023,813.61
4025,2,2,Apr,2024,325.37
4026,1,2,Oct,2024,345.01
4027,1,4,Jan,2023,112.45
4028,1,4,Aug,2023,616.34
4029,8,4,May,2023,284.44
4030,13,4,May,2024,317.2
4031,20,3,Dec,2024,816.62
4032,3,3,May,2024,961.71
4033,3,6,Apr,2024,792.24
4034,12,1,Feb,2024,669.64
4035,20,5,Jul,2023,160.47
4036,20,4,Aug,2023,929.35
4037,1,2,Jul,2024,320.06
4038,18,4,Dec,2023,942.01
4039,3,5,Feb,2023,76.38
4040,2,3,Mar,2023,156.99
4041,5,6,Jun,2024,107.45
4042,5,5,Aug,2024,753.7
4043,17,5,Sep,2023,84.23
4044,8,2,Jun,2023,687.47
4045,3,4,Feb,2023,220.8
4046,10,6,Aug,2024,817.83
4047,8,5,Oct,2023,405.87
4048,15,3,Jan,2024,877.1
4049,3,5,Jan,2024,300.45
4050,7,6,May,2023,213.68
4051,6,5,Jan,2023,808.29
4052,1,6,Nov,2023,566.21
4053,13,4,Jun,2023,896.6
4054,14,4,May,2023,104.19
4055,13,5,Jun,2024,62.97
4056,20,6,May,2024,393.73
4057,16,5,Aug,2023,223.73
4058,6,2,Sep,2023,236.42
4059,16,5,Nov,2023,645.76
4060,10,1,Dec,2024,883.78
4061,19,6,Jul,2023,944.57
4062,6,6,Mar,2023,75.5
4063,13,6,Dec,2023,667.84
4064,2,4,May,2024,190.13
4065,20,1,Mar,2024,181.72
4066,19,3,Jun,2024,863.48
4067,5,4,May,2023,807.65
4068,9,4,Apr,2023,122.16
4069,14,1,Jan,2023,31.97
4070,19,5,Nov,2024,816.74
4071,1,2,Nov,2023,78.0
4072,2,6,Oct,2023,161.76
4073,20,3,Jul,2024,114.66
4074,4,6,Nov,2023,156.65
4075,7,1,Oct,2024,274.47
4076,4,2,May,2024,743.65
4077,9,4,Jul,2023,712.89
4078,18,3,Mar,2024,77.32
4079,14,4,May,2024,336.24
4080,18,4,Aug,2023,256.33
4081,1,3,Feb,2024,187.89
4082,18,6,Sep,2023,177.63
4083,11,1,Jan,2024,583.25
4084,2,5,Apr,2024,568.72
4085,19,3,Aug,2024,750.83
4086,10,4,Jan,2024,577.29
4087,15,1,Oct,2023,834.46
4088,20,3,Nov,2024,943.02
4089,18,2,Apr,2024,502.25
4090,7,6,Oct,2023,309.91
4091,17,1,Oct,2024,740.97
4092,2,4,Oct,2023,239.55
4093,13,5,Mar,2023,683.56
4094,3,5,Mar,2024,179.96
4095,19,2,Mar,2023,631.82
4096,9,1,Apr,2023,168.33
4097,11,1,Oct,2023,211.84
4098,4,1,Aug,2023,776.35
4099,2,3,Feb,2023,76.87
4100,5,4,Feb,2023,982.47
4101,15,6,Jul,2023,392.67
4102,8,1,Jun,2024,443.5
4103,11,6,Oct,2023,941.07
4104,9,4,Dec,2024,956.31
4105,3,1,Feb,2024,483.4
4106,9,3,Mar,2024,369.1
4107,1,6,Jul,2023,908.0
4108,12,1,Sep,2024,195.35
4109,19,5,Dec,2024,594.15
4110,4,5,Sep,2024,30.5
4111,4,5,Jul,2024,81.24
4112,16,6,Jun,2023,870.98
4113,9,3,Jan,2023,659.6
4114,5,3,Nov,2024,446.35
4115,6,6,Dec,2024,647.45
4116,6,5,Sep,2023,17.44
4117,10,1,Jul,2023,586.65
4118,11,2,Jun,2023,425.83
4119,9,5,Oct,2023,125.07
4120,7,5,Nov,2023,257.75
4121,16,6,Apr,2023,497.47
4122,12,4,Apr,2023,133.38
4123,15,5,Aug,2024,739.91
4124,19,4,Jul,2023,319.96
4125,2,4,Mar,2024,528.01
4126,3,5,Aug,2023,929.78
4127,18,2,Jan,2024,771.12
4128,15,5,Apr,2023,179.33
4129,10,3,Nov,2024,813.4
4130,5,2,Dec,2023,780.92
4131,7,6,Jan,2023,208.55
4132,17,5,Mar,2023,484.08
4133,2,1,Apr,2024,831.11
4134,7,1,Jan,2023,371.36
4135,3,4,Oct,2023,116.86
4136,2,5,Apr,2024,155.58
4137,19,2,Jan,2023,85.45
4138,12,5,Sep,2024,283.66
4139,4,5,May,2023,92.9
4140,6,5,Mar,2024,128.67
4141,2,3,May,2023,947.92
4142,3,2,Sep,2024,667.05
4143,5,5,Jun,2024,63.37
4144,2,4,Aug,2024,474.22
4145,9,5,Jul,2023,331.82
4146,10,4,Sep,2023,236.29
4147,9,3,Sep,2024,345.18
4148,11,3,Jun,2024,612.36
4149,20,1,Jan,2023,400.24
4150,11,4,Sep,2023,714.37
4151,3,4,Jan,2023,476.32
4152,10,2,Sep,2024,387.57
4153,5,2,Mar,2023,115.27
4154,3,4,Oct,2024,270.29
4155,6,1,Dec,2024,211.74
4156,6,4,Mar,2024,874.09
4157,1,5,Mar,2024,805.27
4158,18,3,Sep,2024,634.02
4159,10,1,Nov,2024,451.75
4160,19,5,Apr,2024,20.48
4161,9,3,May,2024,994.38
4162,3,2,Jun,2023,650.0
4163,8,5,Nov,2023,238.82
4164,6,6,Jun,2023,224.09
4165,7,5,Apr,2024,467.16
4166,3,4,Sep,2023,89.15
4167,17,4,Jan,2024,330.71
4168,17,6,Dec,2024,404.87
4169,18,3,Oct,2024,630.64
4170,20,3,Mar,2024,823.5
4171,3,5,Jul,2024,249.39
4172,1,6,Jan,2024,825.89
4173,12,1,Jun,2024,124.76
4174,12,6,Oct,2023,741.71
4175,6,5,Mar,2024,332.17
4176,17,4,Apr,2023,156.36
4177,13,5,Apr,2024,850.57
4178,4,4,Jan,2024,644.24
4179,19,3,May,2024,690.3
4180,1,4,Oct,2024,288.48
4181,6,2,Jan,2024,826.84
4182,12,6,Feb,2024,42.04
4183,2,3,Aug,2024,287.9
4184,13,5,Feb,2024,634.0
4185,17,5,May,2024,104.87
4186,2,6,Jan,2023,823.5
4187,11,3,Jul,2024,805.12
4188,13,3,Mar,2024,601.84
4189,20,5,Jun,2024,575.97
4190,11,2,Jun,2023,614.32
4191,7,5,Jan,2023,67.64
4192,9,1,Oct,2023,50.96
4193,19,1,Jan,2023,395.64
4194,10,4,Feb,2023,954.93
4195,8,1,Oct,2024,982.03
4196,6,4,Sep,2024,141.73
4197,12,3,Feb,2023,617.07
4198,13,2,Oct,2024,924.34
4199,2,4,Feb,2024,865.04
4200,17,6,Jan,2024,165.71
4201,8,1,Mar,2023,369.94
4202,13,1,Jan,2023,793.94
4203,14,5,Mar,2023,560.99
4204,7,5,May,2024,421.01
4205,18,3,Oct,2023,389.45
4206,3,4,Sep,2023,643.44
4207,18,6,Nov,2024,66.91
4208,3,2,Apr,2024,815.58
4209,3,3,Dec,2024,587.83
4210,4,1,May,2023,386.91
4211,9,4,Mar,2024,983.03
4212,19,3,Apr,2023,858.02
4213,18,6,Dec,2024,134.48
4214,1,2,Oct,2024,217.71
4215,20,2,Oct,2024,272.96
4216,2,1,Feb,2023,43.22
4217,19,5,Mar,2023,214.33
4218,16,5,Feb,2024,906.37
4219,14,1,May,2024,55.96
4220,1,6,Dec,2023,595.76
4221,1,1,Aug,2024,429.39
4222,13,5,Feb,2023,895.14
4223,4,2,Mar,2023,105.35
4224,4,1,Apr,2023,320.78
4225,9,4,Dec,2024,387.61
4226,6,5,Jul,2024,977.28
4227,8,4,May,2023,538.31
4228,15,5,Jul,2024,350.35
4229,13,3,Nov,2023,866.15
4230,11,5,Feb,2023,801.11
4231,12,2,Mar,2024,424.09
4232,3,6,Apr,2024,146.98
4233,4,4,Mar,2024,698.1
4234,6,5,Nov,2023,28.56
4235,4,2,Jan,2023,332.03
4236,20,2,Feb,2023,253.58
4237,7,5,Apr,2023,327.04
4238,17,6,Sep,2023,670.46
4239,15,4,Jul,2024,487.36
4240,4,1,Jul,2024,62.43
4241,18,4,May,2024,664.34
4242,8,2,Sep,2024,420.38
4243,14,6,Mar,2023,804.98
4244,1,4,Dec,2024,976.02
4245,10,4,Jun,2024,340.64
4246,9,1,Feb,2023,45.82
4247,7,3,Dec,2023,792.19
4248,19,1,Sep,2023,664.99
4249,4,4,Jul,2023,213.47
4250,16,1,Dec,2024,916.45
4251,8,4,Apr,2024,318.48
4252,13,1,Jan,2023,644.37
4253,15,5,Sep,2023,605.62
4254,17,6,Oct,2023,594.89
4255,7,1,Mar,2024,238.48
4256,7,6,Apr,2024,228.21
4257,17,4,Oct,2023,403.66
4258,4,3,Aug,2024,405.67
4259,15,4,Feb,2023,460.15
4260,9,2,Jun,2023,568.61
4261,18,1,Oct,2024,330.09
4262,1,4,Oct,2024,867.59
4263,10,5,Dec,2024,417.39
4264,13,5,Mar,2024,583.64
4265,12,4,May,2024,744.87
4266,19,1,Jun,2024,122.68
4267,6,1,Jan,2023,709.63
4268,10,5,Nov,2023,56.02
4269,9,3,Aug,2024,612.81
4270,17,1,Jul,2023,131.73
4271,9,2,Jan,2023,483.1
4272,12,3,Dec,2024,656.81
4273,15,1,Aug,2024,294.07
4274,8,4,Dec,2024,875.47
4275,13,4,Mar,2024,844.53
4276,19,3,Nov,2024,769.25
4277,15,6,Aug,2024,21.97
4278,19,2,Jan,2024,889.77
4279,20,5,Jul,2024,446.75
4280,4,6,Dec,2023,814.0
4281,19,2,Jun,2023,599.05
4282,2,1,Mar,2023,735.41
4283,18,6,Aug,2023,673.78
4284,9,1,Dec,2024,891.42
4285,9,5,Nov,2024,567.63
4286,11,3,Jan,2024,662.04
4287,12,2,Sep,2023,41.61
4288,20,5,Nov,2023,448.01
4289,6,4,Nov,2024,490.8
4290,13,5,Dec,2024,702.6
4291,7,4,Jul,2023,974.73
4292,11,4,Feb,2023,59.01
4293,9,1,Feb,2024,513.31
4294,12,5,Mar,2024,780.09
4295,6,4,Oct,2023,374.88
4296,7,6,Jun,2023,370.94
4297,13,4,Aug,2023,274.36
4298,3,5,Nov,2023,580.7
4299,10,4,Dec,2023,959.24
4300,4,6,Apr,2024,865.35
4301,8,1,Jul,2023,984.08
4302,12,6,Dec,2023,904.66
4303,10,4,Jun,2024,387.01
4304,10,6,Jun,2023,554.61
4305,19,1,Oct,2024,926.43
4306,9,1,Jun,2023,469.17
4307,9,2,Apr,2024,160.44
4308,12,4,Apr,2023,783.47
4309,3,1,Jun,2023,741.63
4310,15,2,May,2023,269.26
4311,8,1,Dec,2023,272.8
4312,1,6,May,2024,223.41
4313,2,4,Jan,2024,243.63
4314,8,6,May,2024,614.9
4315,14,6,Jul,2024,611.79
4316,6,1,Sep,2023,562.74
4317,1,4,Jun,2024,204.36
4318,1,4,Jun,2023,386.39
4319,1,1,Dec,2023,480.13
4320,14,2,Sep,2024,598.89
4321,20,5,Sep,2023,163.82
4322,19,3,Oct,2024,490.37
4323,15,1,Jul,2024,674.23
4324,4,5,Dec,2023,153.86
4325,17,2,Jun,2023,656.29
4326,19,3,Jun,2024,210.27
4327,2,3,May,2023,814.54
4328,9,6,Jun,2023,327.18
4329,2,1,Jun,2023,734.08
4330,19,5,Dec,2024,311.49
4331,9,2,Apr,2023,999.49
4332,18,6,May,2024,419.23
4333,11,4,Feb,2024,129.3
4334,2,4,Mar,2023,322.65
4335,9,6,May,2023,707.7
4336,1,4,Mar,2023,112.81
4337,2,6,Sep,2023,406.61
4338,6,3,Apr,2023,432.87
4339,18,1,May,2024,20.91
4340,14,6,Apr,2024,368.16
4341,14,4,Nov,2023,825.46
4342,5,4,Sep,2024,878.2
4343,4,2,Sep,2023,821.93
4344,16,3,Sep,2024,533.77
4345,14,5,Jul,2023,443.73
4346,15,6,Aug,2024,927.02
4347,4,1,Aug,2024,315.76
4348,3,1,May,2024,173.4
4349,10,3,Apr,2023,992.0
4350,14,1,Nov,2023,775.82
4351,4,4,Mar,2024,258.56
4352,15,1,Feb,2023,457.28
4353,18,5,Apr,2023,937.58
4354,4,1,Jan,2024,521.38
4355,18,2,Nov,2023,31.86
4356,4,3,Jun,2023,327.79
4357,4,1,Oct,2023,647.36
4358,3,5,Feb,2024,847.55
4359,17,5,Jul,2023,194.67
4360,18,5,Jul,2023,862.35
4361,12,2,Feb,2024,441.58
4362,10,6,Dec,2023,696.71
4363,19,1,Dec,2023,918.53
4364,13,3,Apr,2024,70.79
4365,8,4,Oct,2024,571.63
4366,17,5,Aug,2023,571.99
4367,16,2,Jun,2023,356.95
4368,6,1,Apr,2023,818.36
4369,5,2,Mar,2024,435.7
4370,16,3,Sep,2023,90.06
4371,12,1,Mar,2023,563.61
4372,5,5,Dec,2024,183.61
4373,8,4,Jan,2024,773.46
4374,20,4,Jul,2023,46.68
4375,9,4,Feb,2023,183.69
4376,4,2,Aug,2024,461.49
4377,11,4,Sep,2024,445.89
4378,1,5,Nov,2023,435.79
4379,10,5,Sep,2023,357.33
4380,4,6,Feb,2024,478.07
4381,13,2,Aug,2024,184.63
4382,14,6,Oct,2023,621.23
4383,19,5,Jan,2024,127.75
4384,8,4,Nov,2023,400.05
4385,6,5,Oct,2024,526.68
4386,6,4,Mar,2024,593.11
4387,19,2,Oct,2024,175.85
4388,1,4,Dec,2023,531.71
4389,18,1,Feb,2024,625.87
4390,7,3,Jan,2023,322.65
4391,2,2,Oct,2023,95.6
4392,11,6,Apr,2023,582.89
4393,18,5,Sep,2024,39.76
4394,10,5,Jul,2023,112.09
4395,1,1,Dec,2024,981.91
4396,13,3,Apr,2023,881.9
4397,5,2,Feb,2023,151.56
4398,5,6,Dec,2024,453.42
4399,11,6,Dec,2024,391.4
4400,9,2,Jun,2023,275.76
4401,17,2,Dec,2023,767.43
4402,4,2,Sep,2024,803.13
4403,8,3,Jul,2024,827.99
4404,16,3,Sep,2023,806.74
4405,17,4,Dec,2024,562.92
4406,1,5,Feb,2024,409.91
4407,6,3,Jul,2024,763.42
4408,6,4,Mar,2024,496.14
4409,14,5,Mar,2023,203.87
4410,20,1,Feb,2024,976.57
4411,5,6,Dec,2023,133.92
4412,14,3,Mar,2024,279.5
4413,7,3,Nov,2024,490.47
4414,3,2,Sep,2024,441.24
4415,15,6,Sep,2024,75.52
4416,12,1,Nov,2023,472.92
4417,17,4,Jan,2024,755.88
4418,15,5,Jul,2024,966.83
4419,4,6,Aug,2024,739.08
4420,9,4,Aug,2024,403.9
4421,4,1,Dec,2024,510.15
4422,8,3,Sep,2024,29.09
4423,8,5,Jul,2023,889.2
4424,18,5,Oct,2024,203.74
4425,9,6,Jul,2024,714.48
4426,11,1,Dec,2024,459.59
4427,19,1,Dec,2023,49.93
4428,20,5,Sep,2023,142.53
4429,19,5,Dec,2024,829.28
4430,19,2,May,2024,525.58
4431,9,3,May,2024,151.19
4432,16,4,Mar,2024,764.24
4433,5,5,Sep,2024,560.79
4434,10,1,Jan,2023,283.43
4435,1,5,Oct,2023,659.36
4436,9,3,Jun,2023,114.55
4437,3,6,Jan,2023,958.53
4438,6,4,May,2024,404.63
4439,17,4,Jul,2023,757.62
4440,20,2,Nov,2024,617.03
4441,19,3,Sep,2023,568.73
4442,3,4,Dec,2024,428.53
4443,7,3,Mar,2024,837.08
4444,20,1,Feb,2023,670.02
4445,17,1,Jun,2024,730.11
4446,19,2,Jun,2024,763.14
4447,16,3,Sep,2024,585.47
4448,18,5,Mar,2023,509.97
4449,15,4,Apr,2024,344.59
4450,2,2,Feb,2024,605.57
4451,20,6,May,2023,449.78
4452,16,3,Apr,2023,633.4
4453,17,2,Feb,2023,950.22
4454,14,6,Apr,2023,144.03
4455,8,3,Jan,2023,909.31
4456,16,3,Dec,2023,626.17
4457,19,2,Jul,2023,890.71
4458,8,3,Sep,2024,618.17
4459,6,2,Dec,2023,409.67
4460,17,5,May,2023,451.95
4461,20,4,Dec,2023,56.21
4462,19,1,Jul,2023,458.58
4463,13,3,Apr,2023,103.07
4464,12,2,Aug,2024,899.99
4465,12,4,Jan,2024,479.08
4466,7,5,Nov,2023,210.17
4467,20,2,Oct,2024,662.82
4468,8,1,Aug,2023,815.46
4469,15,3,Apr,2023,621.93
4470,6,3,Jun,2023,312.09
4471,15,6,Oct,2023,511.54
4472,2,5,Jan,2023,533.2
4473,9,3,Jun,2023,799.38
4474,20,6,Mar,2023,411.39
4475,13,2,Mar,2024,716.16
4476,16,6,Mar,2023,892.09
4477,20,6,Feb,2023,807.43
4478,18,3,Apr,2023,244.79
4479,15,4,Jun,2023,971.87
4480,1,2,Oct,2024,861.72
4481,5,3,Dec,2024,353.28
4482,15,4,Dec,2024,894.37
4483,6,1,Dec,2023,57.46
4484,3,6,Dec,2024,344.19
4485,10,1,Feb,2023,526.42
4486,13,1,Jul,2024,186.1
4487,5,5,Jul,2023,822.9
4488,12,6,May,2024,447.9
4489,8,3,May,2023,679.31
4490,13,2,Oct,2023,643.3
4491,11,3,Oct,2024,990.02
4492,3,5,Mar,2024,269.85
4493,11,3,Feb,2024,252.31
4494,3,6,Jun,2024,604.33
4495,7,5,May,2023,341.88
4496,4,4,Apr,2023,152.05
4497,10,3,Jun,2023,664.11
4498,17,2,May,2024,664.35
4499,2,5,Sep,2024,151.5
4500,3,4,Aug,2024,52.48
4501,2,1,Dec,2024,617.68
4502,3,4,Jul,2023,637.04
4503,2,1,Aug,2023,76.49
4504,1,2,Feb,2023,619.67
4505,10,5,Oct,2024,789.18
4506,7,2,Jan,2024,448.37
4507,18,6,Jun,2024,678.15
4508,17,3,Apr,2023,720.78
4509,17,5,Jun,2023,198.06
4510,6,6,Jan,2024,661.89
4511,14,2,Sep,2023,684.18
4512,1,5,Jun,2023,491.97
4513,2,1,Jun,2023,224.78
4514,4,6,Nov,2023,721.66
4515,9,3,Sep,2023,644.54
4516,9,4,Mar,2024,248.76
4517,11,6,Sep,2023,737.76
4518,8,1,Jun,2023,713.24
4519,2,1,Jan,2024,447.59
4520,13,1,Oct,2023,845.2
4521,4,2,Sep,2024,721.87
4522,8,3,Aug,2024,849.76
4523,14,6,Feb,2023,466.97
4524,18,2,Jun,2024,877.05
4525,4,2,Dec,2024,408.16
4526,20,5,Aug,2023,73.69
4527,7,2,Feb,2023,318.3
4528,6,1,Nov,2023,558.55
4529,16,3,Jan,2023,906.54
4530,4,1,Aug,2023,632.83
4531,10,3,Jan,2024,661.04
4532,3,3,Oct,2024,713.55
4533,3,2,May,2024,549.39
4534,7,4,Jul,2024,704.11
4535,9,4,Jul,2023,451.44
4536,12,1,Apr,2024,447.47
4537,9,5,Nov,2024,478.84
4538,19,6,Jun,2023,945.64
4539,10,2,Jan,2023,448.71
4540,2,1,Mar,2023,349.5
4541,13,1,Oct,2024,12.32
4542,11,1,Mar,2024,914.44
4543,9,6,Nov,2024,996.49
4544,13,5,Feb,2023,985.64
4545,3,1,Jan,2023,454.96
4546,10,3,Oct,2023,296.53
4547,19,6,Jun,2024,840.84
4548,17,3,Oct,2023,43.03
4549,5,5,May,2024,253.05
4550,12,6,Jul,2023,380.24
4551,14,2,Feb,2024,931.62
4552,11,6,Aug,2024,505.87
4553,17,1,Sep,2024,368.61
4554,7,1,Oct,2024,265.52
4555,15,4,Jun,2023,629.55
4556,17,6,Nov,2023,755.85
4557,1,3,Jan,2024,37.34
4558,13,4,Dec,2023,473.79
4559,9,2,Jul,2024,987.58
4560,18,2,Jan,2023,248.01
4561,14,1,Jun,2024,660.33
4562,8,3,Jan,2023,122.42
4563,11,5,Nov,2024,126.35
4564,17,6,Mar,2023,120.99
4565,5,3,Jul,2024,739.1
4566,12,5,Oct,2023,967.83
4567,2,3,Mar,2023,265.76
4568,12,4,Sep,2024,290.47
4569,4,5,Jun,2024,612.06
4570,13,4,Jun,2024,159.79
4571,20,4,Jun,2024,691.79
4572,15,5,Aug,2023,400.59
4573,2,6,Jun,2023,840.51
4574,5,1,Jan,2023,711.32
4575,5,3,Jan,2024,171.78
4576,12,2,Jan,2023,784.63
4577,9,6,Feb,2024,671.82
4578,8,6,Jul,2024,176.05
4579,20,6,Jun,2024,490.97
4580,16,5,Nov,2024,19.63
4581,20,3,Oct,2023,447.82
4582,17,6,Jan,2023,733.05
4583,8,5,Oct,2024,938.85
4584,13,1,Jan,2024,327.22
4585,12,3,Jun,2024,930.8
4586,3,3,Oct,2024,645.25
4587,13,4,Sep,2023,429.09
4588,19,6,Nov,2024,745.19
4589,1,2,Apr,2024,686.32
4590,6,4,May,2024,104.16
4591,5,3,Apr,2024,831.45
4592,18,4,Dec,2024,398.13
4593,5,1,Jun,2023,797.4
4594,17,5,May,2024,241.03
4595,18,2,Apr,2023,158.96
4596,20,5,Sep,2024,390.24
4597,15,3,Jan,2023,570.59
4598,8,2,Sep,2024,109.61
4599,1,1,Oct,2024,149.23
4600,2,5,Aug,2024,767.79
4601,19,6,Feb,2024,175.27
4602,2,4,Feb,2024,302.6
4603,20,1,Jul,2024,428.43
4604,10,2,Apr,2023,920.2
4605,18,6,May,2023,65.58
4606,1,6,Mar,2023,638.2
4607,11,3,Aug,2023,400.62
4608,8,2,Oct,2023,158.63
4609,5,6,Apr,2023,89.98
4610,20,5,Oct,2023,575.59
4611,8,1,Dec,2023,779.44
4612,15,6,Apr,2024,851.13
4613,6,3,Oct,2024,719.37
4614,10,3,Feb,2024,84.49
4615,3,5,Jan,2024,414.25
4616,19,1,Sep,2024,263.62
4617,11,1,May,2024,11.39
4618,12,5,Dec,2023,225.33
4619,13,6,Jul,2024,756.51
4620,8,4,Nov,2023,110.73
4621,12,3,Jan,2024,241.44
4622,12,3,Aug,2023,879.88
4623,12,6,Apr,2024,123.17
4624,2,5,Dec,2023,847.17
4625,3,6,Apr,2024,728.87
4626,8,4,Sep,2023,818.59
4627,8,6,Jun,2024,269.98
4628,4,1,Mar,2024,656.54
4629,14,1,Apr,2023,570.5
4630,9,1,Jun,2024,103.61
4631,16,3,Jul,2023,226.48
4632,4,1,Nov,2024,132.25
4633,4,5,Aug,2024,802.87
4634,18,2,Dec,2024,136.75
4635,17,3,May,2024,605.39
4636,2,2,Jul,2024,315.31
4637,7,1,Apr,2023,289.77
4638,1,3,Jan,2023,228.03
4639,14,3,Nov,2024,99.48
4640,18,6,Aug,2023,454.59
4641,15,3,Aug,2023,574.78
4642,17,4,May,2024,348.3
4643,8,3,Sep,2024,431.38
4644,17,5,Feb,2023,58.05
4645,2,4,Jul,2024,153.08
4646,7,1,Apr,2024,506.43
4647,2,4,Dec,2023,390.78
4648,1,1,Feb,2024,598.93
4649,13,1,Nov,2024,50.07
4650,1,3,Apr,2024,102.29
4651,14,4,Sep,2023,848.35
4652,2,5,Apr,2023,311.43
4653,7,5,Jun,2024,299.92
4654,9,3,Mar,2023,28.48
4655,20,2,Aug,2024,900.41
4656,8,2,Mar,2024,590.4
4657,8,3,Aug,2024,12.99
4658,11,2,Apr,2024,174.0
4659,2,3,May,2023,14.3
4660,5,1,Oct,2023,327.92
4661,1,6,Nov,2023,158.09
4662,7,5,Sep,2024,862.6
4663,16,1,Jul,2024,868.28
4664,4,6,Dec,2023,386.11
4665,2,2,Dec,2024,293.12
4666,13,6,Mar,2024,977.86
4667,20,3,Aug,2024,860.4
4668,18,1,Dec,2024,793.03
4669,16,3,Sep,2023,941.18
4670,11,5,Feb,2023,867.82
4671,18,3,Jun,2024,158.01
4672,3,3,Feb,2023,461.14
4673,3,1,Feb,2024,399.93
4674,16,2,Jul,2023,996.9
4675,4,3,Nov,2023,590.59
4676,8,1,May,2023,354.23
4677,10,6,Aug,2024,861.92
4678,10,4,Jan,2024,386.07
4679,10,5,Jun,2023,823.14
4680,13,3,Dec,2024,168.07
4681,11,1,Apr,2023,453.74
4682,19,6,Oct,2024,175.12
4683,18,1,Feb,2024,622.19
4684,12,2,Mar,2024,312.96
4685,17,1,Mar,2023,85.83
4686,10,1,May,2023,693.13
4687,13,1,Mar,2023,149.56
4688,13,3,May,2023,695.89
4689,13,6,May,2023,771.73
4690,15,6,Feb,2023,78.71
4691,9,4,Dec,2024,441.14
4692,12,2,Jun,2024,167.31
4693,7,3,Oct,2023,277.37
4694,14,6,Sep,2024,59.43
4695,16,4,Dec,2024,448.25
4696,1,3,Apr,2023,899.18
4697,5,6,Aug,2023,460.45
4698,15,1,Apr,2024,235.41
4699,14,6,Sep,2023,449.22
4700,9,5,Jul,2023,986.2
4701,18,2,Jul,2023,360.71
4702,7,4,Nov,2024,512.53
4703,8,1,Feb,2023,927.45
4704,3,4,Jun,2023,760.58
4705,12,6,Dec,2023,771.83
4706,18,5,Feb,2023,158.0
4707,3,1,Apr,2023,771.44
4708,16,3,Sep,2024,444.72
4709,7,1,Nov,2023,48.17
4710,14,1,Oct,2023,604.1
4711,6,3,Mar,2023,947.17
4712,18,3,Sep,2023,131.92
4713,19,5,Mar,2024,806.82
4714,14,3,Nov,2023,42.83
4715,17,1,Nov,2023,955.22
4716,13,2,Aug,2023,286.84
4717,20,3,Nov,2023,706.92
4718,9,5,Jan,2023,204.54
4719,9,6,Mar,2023,493.38
4720,10,3,Feb,2024,928.33
4721,1,1,Sep,2023,218.8
4722,2,3,Jan,2024,377.61
4723,12,4,Dec,2024,380.21
4724,18,4,Aug,2024,266.91
4725,6,2,May,2023,96.98
4726,19,3,Jan,2023,976.1
4727,1,3,May,2024,647.94
4728,6,5,Sep,2023,634.24
4729,8,1,Mar,2023,115.75
4730,11,3,Oct,2024,952.71
4731,20,1,Sep,2023,653.56
4732,12,5,Sep,2024,587.87
4733,18,6,Jun,2024,230.16
4734,17,5,Jan,2023,860.93
4735,16,4,Mar,2024,710.6
4736,6,3,Apr,2024,521.34
4737,6,3,Jun,2023,697.74
4738,8,2,Mar,2024,745.86
4739,1,2,Jan,2023,486.64
4740,11,6,Aug,2023,977.05
4741,8,1,Jun,2024,433.29
4742,7,6,Dec,2024,189.38
4743,15,1,Mar,2024,305.72
4744,5,1,Feb,2024,573.14
4745,4,5,Oct,2024,69.61
4746,11,5,Jan,2023,56.46
4747,18,4,Mar,2023,888.29
4748,2,2,Jul,2024,414.4
4749,9,4,Dec,2024,973.8
4750,14,4,Jul,2024,992.56
4751,9,4,Jan,2024,156.97
4752,9,6,Jan,2024,584.72
4753,13,1,May,2024,610.5
4754,13,6,Feb,2023,553.55
4755,8,2,Jun,2024,313.69
4756,17,4,Nov,2023,136.03
4757,4,1,Nov,2024,673.21
4758,3,5,Dec,2024,938.61
